year,origin,destination,diplomatic_relation,aviation_routes,migrant_stock
2010,DEU,SYC,,1,76
2010,DEU,SYR,6,,
2010,DEU,TGO,6,,172
2010,DEU,THA,6,4,23699
2010,DEU,TJK,6,1,136
2010,DEU,TKM,6,1,997
2010,DEU,TTO,6,1,245
2010,DEU,TUN,6,32,1121
2010,DEU,TUR,6,128,263659
2010,DEU,TWN,,1,
2010,DEU,TZA,6,,924
2010,DEU,UGA,6,,
2010,DEU,UKR,6,12,1080
2010,DEU,URY,6,,1341
2010,DEU,USA,6,115,1198784
2010,DEU,UZB,6,1,8998
2010,DEU,VAT,6,,
2010,DEU,VEN,6,1,4098
2010,DEU,VNM,6,4,
2010,DEU,WSM,,,45
2010,DEU,XKX,6,,
2010,DEU,YEM,6,,
2010,DEU,ZAF,6,6,
2010,DEU,ZMB,6,,279
2010,DEU,ZWE,6,,
2010,DJI,ARE,,4,
2010,DJI,AUS,,,134
2010,DJI,BEL,6,,
2010,DJI,BGR,,,3
2010,DJI,CHN,6,,
2010,DJI,COM,,1,
2010,DJI,CYP,,,3
2010,DJI,DNK,,,21
2010,DJI,EGY,6,,277
2010,DJI,ERI,6,,
2010,DJI,ETH,6,5,788
2010,DJI,FIN,,,6
2010,DJI,FRA,6,1,
2010,DJI,GRC,,,41
2010,DJI,IND,6,,
2010,DJI,ISL,,,1
2010,DJI,JPN,6,,
2010,DJI,KEN,6,2,
2010,DJI,LBY,,,1269
2010,DJI,NOR,,,34
2010,DJI,SAU,6,1,
2010,DJI,SOM,6,5,
2010,DJI,TUR,,1,
2010,DJI,USA,6,,
2010,DJI,YEM,6,3,
2010,DMA,ATG,,1,4462
2010,DMA,BEL,6,,
2010,DMA,BGR,,,1
2010,DMA,BHS,,,69
2010,DMA,BOL,,,3
2010,DMA,BRB,,1,321
2010,DMA,CAN,6,,
2010,DMA,CHN,6,,
2010,DMA,CRI,,,6
2010,DMA,CUB,6,,
2010,DMA,CUW,,,100
2010,DMA,DNK,,,11
2010,DMA,DOM,,,15
2010,DMA,FIN,,,3
2010,DMA,GBR,6,,
2010,DMA,GLP,,3,
2010,DMA,GRC,,,19
2010,DMA,GRD,,,74
2010,DMA,GUY,,,23
2010,DMA,ISL,,,2
2010,DMA,JAM,,,140
2010,DMA,KNA,,,195
2010,DMA,LCA,,,273
2010,DMA,LUX,,,76
2010,DMA,NOR,,,15
2010,DMA,PAN,,,50
2010,DMA,PRI,,4,
2010,DMA,SVN,,,1
2010,DMA,USA,4,,
2010,DMA,VCT,,1,84
2010,DMA,VEN,6,,2
2010,DMA,VGB,,2,
2010,DNK,ALB,6,,
2010,DNK,AND,,,121
2010,DNK,ARE,,2,
2010,DNK,ARG,6,,432
2010,DNK,AUS,6,,10609
2010,DNK,AUT,6,5,
2010,DNK,BEL,6,5,
2010,DNK,BEN,6,,
2010,DNK,BFA,6,,
2010,DNK,BGD,6,,
2010,DNK,BGR,6,1,57
2010,DNK,BHS,,,15
2010,DNK,BIH,6,1,
2010,DNK,BLR,,,190
2010,DNK,BOL,6,,92
2010,DNK,BRA,6,,482
2010,DNK,BTN,,,36
2010,DNK,BWA,,,298
2010,DNK,CAN,6,3,15693
2010,DNK,CHE,6,7,
2010,DNK,CHL,6,,237
2010,DNK,CHN,6,3,1721
2010,DNK,CRI,,,64
2010,DNK,CYP,6,,176
2010,DNK,CZE,6,4,
2010,DNK,DEU,6,26,
2010,DNK,DOM,,,25
2010,DNK,DZA,6,,
2010,DNK,EGY,6,2,467
2010,DNK,ESP,6,31,
2010,DNK,EST,6,2,135
2010,DNK,ETH,6,,
2010,DNK,FIN,6,4,832
2010,DNK,FRA,6,12,
2010,DNK,FRO,,2,
2010,DNK,GBR,6,22,
2010,DNK,GHA,6,,
2010,DNK,GRC,6,7,955
2010,DNK,GRL,,1,
2010,DNK,HRV,6,6,101
2010,DNK,HUN,6,3,363
2010,DNK,IDN,6,,
2010,DNK,IND,6,,
2010,DNK,IRL,6,3,
2010,DNK,IRN,6,,
2010,DNK,IRQ,6,,
2010,DNK,ISL,6,4,2912
2010,DNK,ISR,6,2,1922
2010,DNK,ITA,6,21,2833
2010,DNK,JOR,6,,
2010,DNK,JPN,6,1,522
2010,DNK,KEN,6,,
2010,DNK,KOR,6,,
2010,DNK,LBN,6,,
2010,DNK,LBY,,,686
2010,DNK,LIE,5,,15
2010,DNK,LTU,6,3,354
2010,DNK,LUX,6,2,1662
2010,DNK,LVA,6,4,288
2010,DNK,MAR,,2,
2010,DNK,MEX,6,,254
2010,DNK,MLT,,2,107
2010,DNK,MNE,,,93
2010,DNK,MOZ,6,,
2010,DNK,MYS,6,,
2010,DNK,NAM,,,113
2010,DNK,NIC,6,,49
2010,DNK,NLD,6,11,
2010,DNK,NOR,6,30,22586
2010,DNK,NPL,6,,
2010,DNK,PAK,6,1,
2010,DNK,PAN,,,127
2010,DNK,PER,,,174
2010,DNK,POL,6,7,821
2010,DNK,PRT,6,5,349
2010,DNK,QAT,,1,
2010,DNK,ROU,6,1,57
2010,DNK,RUS,6,3,
2010,DNK,SAU,6,,
2010,DNK,SGP,6,2,
2010,DNK,SRB,6,2,108
2010,DNK,SVK,6,,199
2010,DNK,SVN,6,2,47
2010,DNK,SWE,6,9,45808
2010,DNK,SYR,6,,
2010,DNK,THA,6,2,
2010,DNK,TJK,,,133
2010,DNK,TUR,6,10,
2010,DNK,TZA,6,,
2010,DNK,UGA,6,,
2010,DNK,UKR,6,,
2010,DNK,USA,6,7,
2010,DNK,VEN,,,137
2010,DNK,VNM,6,,
2010,DNK,ZAF,6,,
2010,DNK,ZMB,6,,
2010,DOM,ABW,,2,
2010,DOM,ARG,6,1,5595
2010,DOM,ATG,,4,1678
2010,DOM,AUS,,,141
2010,DOM,AUT,6,,
2010,DOM,BEL,6,,2064
2010,DOM,BGR,,,19
2010,DOM,BHS,,,269
2010,DOM,BOL,,,100
2010,DOM,BRA,6,4,297
2010,DOM,CAN,6,17,8582
2010,DOM,CHE,6,1,9276
2010,DOM,CHL,6,1,2070
2010,DOM,COL,6,3,468
2010,DOM,CRI,6,1,1084
2010,DOM,CUB,6,2,49
2010,DOM,CUW,,,5260
2010,DOM,CYP,,,10
2010,DOM,DEU,6,7,
2010,DOM,DNK,,,129
2010,DOM,ECU,6,,443
2010,DOM,ESP,6,5,139105
2010,DOM,EST,,,1
2010,DOM,FIN,,,112
2010,DOM,FRA,6,10,
2010,DOM,GBR,6,1,
2010,DOM,GLP,,3,
2010,DOM,GRC,,,599
2010,DOM,GTM,6,,95
2010,DOM,HND,6,,96
2010,DOM,HTI,6,2,2164
2010,DOM,HUN,,,36
2010,DOM,IND,6,,
2010,DOM,ISL,,,21
2010,DOM,ISR,6,,
2010,DOM,ITA,6,3,32261
2010,DOM,JAM,6,2,
2010,DOM,JPN,6,,
2010,DOM,KOR,6,,
2010,DOM,LCA,,,40
2010,DOM,LIE,,,64
2010,DOM,LUX,,,23
2010,DOM,LVA,,,1
2010,DOM,MEX,6,,1607
2010,DOM,NIC,6,,64
2010,DOM,NLD,6,1,
2010,DOM,NOR,,,556
2010,DOM,PAN,6,4,6914
2010,DOM,PER,6,2,266
2010,DOM,PRI,,9,
2010,DOM,PRT,6,,59
2010,DOM,PRY,6,,
2010,DOM,RUS,6,4,
2010,DOM,SLV,6,,69
2010,DOM,SVK,,,4
2010,DOM,SVN,,,151
2010,DOM,SWE,6,,
2010,DOM,TCA,,3,
2010,DOM,TTO,6,,
2010,DOM,TWN,6,,
2010,DOM,URY,6,,
2010,DOM,USA,6,61,895116
2010,DOM,VAT,6,,
2010,DOM,VEN,6,1,14423
2010,DOM,ZAF,6,,
2010,DZA,AGO,6,,
2010,DZA,ARE,6,2,
2010,DZA,ARG,6,,210
2010,DZA,AUS,4,,1382
2010,DZA,AUT,6,1,
2010,DZA,BEL,6,1,23378
2010,DZA,BFA,6,1,
2010,DZA,BGR,6,,350
2010,DZA,BHR,6,,
2010,DZA,BLR,,,50
2010,DZA,BOL,,,3
2010,DZA,BRA,6,,188
2010,DZA,CAN,6,1,48786
2010,DZA,CHE,6,1,8476
2010,DZA,CHL,6,,
2010,DZA,CHN,6,1,542
2010,DZA,CIV,6,1,
2010,DZA,CMR,6,,
2010,DZA,COD,6,,
2010,DZA,COG,6,,
2010,DZA,COL,4,,
2010,DZA,CRI,,,13
2010,DZA,CUB,6,,22
2010,DZA,CYP,,,38
2010,DZA,CZE,6,,
2010,DZA,DEU,6,3,
2010,DZA,DNK,6,,897
2010,DZA,EGY,6,2,677
2010,DZA,ESP,6,14,60081
2010,DZA,EST,,,14
2010,DZA,ETH,6,,
2010,DZA,FIN,,,635
2010,DZA,FRA,6,68,1359784
2010,DZA,GAB,6,,72
2010,DZA,GBR,6,3,
2010,DZA,GEO,,,17
2010,DZA,GHA,6,,11
2010,DZA,GRC,6,,1167
2010,DZA,HRV,6,,56
2010,DZA,HUN,6,,686
2010,DZA,IDN,6,,
2010,DZA,IND,6,,
2010,DZA,IRN,6,,
2010,DZA,IRQ,6,,
2010,DZA,ISL,,,24
2010,DZA,ISR,,,43711
2010,DZA,ITA,6,4,19224
2010,DZA,JOR,6,2,
2010,DZA,JPN,6,,
2010,DZA,KEN,6,,
2010,DZA,KOR,6,,
2010,DZA,KWT,6,,
2010,DZA,LBN,6,1,
2010,DZA,LBR,4,,
2010,DZA,LBY,6,2,3195
2010,DZA,LIE,,,4
2010,DZA,LTU,,,3
2010,DZA,LUX,,,66
2010,DZA,LVA,,,17
2010,DZA,MAR,6,3,10231
2010,DZA,MEX,6,,99
2010,DZA,MLI,6,1,385
2010,DZA,MLT,,1,43
2010,DZA,MOZ,6,,
2010,DZA,MRT,6,,1133
2010,DZA,MYS,6,,
2010,DZA,NAM,6,,484
2010,DZA,NER,6,1,455
2010,DZA,NGA,6,,
2010,DZA,NIC,,,105
2010,DZA,NLD,6,,
2010,DZA,NOR,6,,1113
2010,DZA,OMN,6,,
2010,DZA,PAK,6,,
2010,DZA,PER,6,,
2010,DZA,POL,6,,590
2010,DZA,PRT,6,2,203
2010,DZA,QAT,6,1,
2010,DZA,ROU,6,,
2010,DZA,RUS,6,1,
2010,DZA,SAU,6,2,
2010,DZA,SDN,6,,
2010,DZA,SEN,6,1,3940
2010,DZA,SRB,6,,
2010,DZA,SVK,,,84
2010,DZA,SVN,,,35
2010,DZA,SWE,6,,
2010,DZA,SYR,6,,
2010,DZA,TCD,6,,
2010,DZA,TJK,,,132
2010,DZA,TUN,6,3,8068
2010,DZA,TUR,6,6,1017
2010,DZA,TZA,6,,
2010,DZA,UGA,6,,
2010,DZA,UKR,6,,
2010,DZA,USA,6,,
2010,DZA,UZB,6,,
2010,DZA,VEN,6,,90
2010,DZA,VNM,6,,
2010,DZA,YEM,6,,
2010,DZA,ZAF,6,,
2010,DZA,ZWE,6,,
2010,ECU,ARG,6,1,4680
2010,ECU,AUS,6,,1934
2010,ECU,AUT,6,,
2010,ECU,BEL,6,,4783
2010,ECU,BGR,,,12
2010,ECU,BHS,,,40
2010,ECU,BOL,6,,861
2010,ECU,BRA,6,1,1700
2010,ECU,CAN,6,,14215
2010,ECU,CHE,6,,
2010,ECU,CHL,6,1,18583
2010,ECU,CHN,6,,274
2010,ECU,COL,4,11,13611
2010,ECU,CRI,6,,1255
2010,ECU,CUB,6,1,58
2010,ECU,CYP,,,8
2010,ECU,DEU,6,,
2010,ECU,DNK,,,538
2010,ECU,DOM,6,,554
2010,ECU,EGY,6,,
2010,ECU,ESP,6,4,491821
2010,ECU,EST,,,7
2010,ECU,FIN,,,133
2010,ECU,FRA,6,,
2010,ECU,GBR,6,,
2010,ECU,GRC,,,89
2010,ECU,GTM,4,,145
2010,ECU,HND,4,,328
2010,ECU,HUN,6,,112
2010,ECU,IDN,6,,
2010,ECU,IND,6,,
2010,ECU,ISL,,,25
2010,ECU,ISR,6,,
2010,ECU,ITA,4,,69313
2010,ECU,JPN,6,,
2010,ECU,KOR,6,,
2010,ECU,LIE,5,,10
2010,ECU,MEX,6,1,2219
2010,ECU,MYS,6,,
2010,ECU,NIC,6,,103
2010,ECU,NLD,6,2,
2010,ECU,NOR,,,582
2010,ECU,PAN,6,3,2282
2010,ECU,PER,6,5,4366
2010,ECU,POL,6,,
2010,ECU,PRT,,,394
2010,ECU,PRY,6,,
2010,ECU,RUS,6,,
2010,ECU,SLV,6,2,118
2010,ECU,SVK,,,28
2010,ECU,SVN,,,13
2010,ECU,SWE,6,,
2010,ECU,URY,4,,
2010,ECU,USA,6,8,451974
2010,ECU,VAT,4,,
2010,ECU,VEN,6,1,34782
2010,ECU,ZAF,6,,
2010,EGY,AFG,6,,
2010,EGY,AGO,6,,
2010,EGY,ALB,6,,
2010,EGY,ARE,6,11,562083
2010,EGY,ARG,6,,273
2010,EGY,ARM,6,,
2010,EGY,ATG,,,9
2010,EGY,AUS,6,,41795
2010,EGY,AUT,6,6,12617
2010,EGY,AZE,6,,
2010,EGY,BDI,6,,
2010,EGY,BEL,6,2,3370
2010,EGY,BEN,6,,
2010,EGY,BFA,6,,
2010,EGY,BGD,6,,
2010,EGY,BGR,6,,120
2010,EGY,BHR,6,2,65008
2010,EGY,BHS,,,29
2010,EGY,BIH,6,,
2010,EGY,BOL,4,,18
2010,EGY,BRA,6,,3051
2010,EGY,CAF,6,,
2010,EGY,CAN,6,1,49616
2010,EGY,CHE,6,10,
2010,EGY,CHL,6,,
2010,EGY,CHN,6,4,1265
2010,EGY,CIV,6,,
2010,EGY,CMR,6,,
2010,EGY,COD,6,,
2010,EGY,COG,6,,
2010,EGY,COL,6,,
2010,EGY,CRI,,,12
2010,EGY,CUB,6,,
2010,EGY,CYP,6,2,5441
2010,EGY,CZE,6,,626
2010,EGY,DEU,6,18,
2010,EGY,DJI,6,,
2010,EGY,DNK,6,2,1483
2010,EGY,DZA,6,2,
2010,EGY,ECU,6,,
2010,EGY,ERI,6,1,
2010,EGY,ESP,6,2,
2010,EGY,EST,,,41
2010,EGY,ETH,6,2,
2010,EGY,FIN,6,,758
2010,EGY,FRA,6,5,29973
2010,EGY,GAB,6,,
2010,EGY,GBR,6,34,
2010,EGY,GHA,6,1,32
2010,EGY,GIN,6,,
2010,EGY,GRC,6,4,29935
2010,EGY,GTM,6,,28
2010,EGY,HRV,6,,245
2010,EGY,HUN,6,1,775
2010,EGY,IDN,6,1,
2010,EGY,IND,6,2,
2010,EGY,IRL,6,,
2010,EGY,IRQ,6,2,14702
2010,EGY,ISL,,,27
2010,EGY,ISR,6,1,19994
2010,EGY,ITA,6,5,75373
2010,EGY,JOR,6,5,381955
2010,EGY,JPN,6,,1724
2010,EGY,KAZ,6,,
2010,EGY,KEN,6,1,
2010,EGY,KOR,6,,
2010,EGY,KWT,6,16,168295
2010,EGY,LBN,6,3,15448
2010,EGY,LBR,6,,
2010,EGY,LBY,6,10,18695
2010,EGY,LIE,,,13
2010,EGY,LKA,6,,128
2010,EGY,LTU,,,56
2010,EGY,LUX,,,17
2010,EGY,LVA,,,42
2010,EGY,MAR,6,2,1416
2010,EGY,MDG,6,,
2010,EGY,MDV,,,32
2010,EGY,MEX,6,,194
2010,EGY,MKD,,,1813
2010,EGY,MLI,6,,589
2010,EGY,MLT,6,,383
2010,EGY,MMR,6,,
2010,EGY,MOZ,6,,
2010,EGY,MRT,6,,156
2010,EGY,MUS,6,,
2010,EGY,MYS,6,,
2010,EGY,NAM,6,,174
2010,EGY,NER,4,,
2010,EGY,NGA,6,3,
2010,EGY,NLD,6,2,11933
2010,EGY,NOR,6,,726
2010,EGY,NPL,6,,
2010,EGY,OMN,6,2,29899
2010,EGY,PAK,6,,
2010,EGY,PAN,6,,63
2010,EGY,PER,6,,
2010,EGY,PHL,6,,
2010,EGY,POL,6,,594
2010,EGY,PRK,6,,
2010,EGY,PRT,6,,370
2010,EGY,PSE,,,20333
2010,EGY,QAT,6,4,131631
2010,EGY,ROU,6,,
2010,EGY,RUS,6,11,939
2010,EGY,RWA,6,,
2010,EGY,SAU,6,57,1317642
2010,EGY,SDN,6,,14675
2010,EGY,SEN,6,,
2010,EGY,SGP,6,,
2010,EGY,SLE,6,,
2010,EGY,SRB,6,,
2010,EGY,SSD,,,5243
2010,EGY,SVK,6,,149
2010,EGY,SVN,6,,91
2010,EGY,SWE,6,,3535
2010,EGY,SYR,6,,
2010,EGY,TCD,6,,
2010,EGY,TGO,6,,
2010,EGY,THA,6,3,
2010,EGY,TUN,6,2,880
2010,EGY,TUR,6,8,2627
2010,EGY,TZA,6,1,
2010,EGY,UGA,6,1,
2010,EGY,UKR,6,,
2010,EGY,URY,6,,
2010,EGY,USA,6,2,148183
2010,EGY,UZB,6,,
2010,EGY,VAT,6,,
2010,EGY,VEN,6,,198
2010,EGY,VNM,6,,
2010,EGY,YEM,6,5,10621
2010,EGY,ZAF,6,2,
2010,EGY,ZMB,6,,164
2010,EGY,ZWE,6,,
2010,ERI,ARE,6,,12081
2010,ERI,AUS,6,,3072
2010,ERI,BEL,6,,19
2010,ERI,BGR,,,3
2010,ERI,BHR,,,1397
2010,ERI,CAN,6,,7795
2010,ERI,CHE,,,7010
2010,ERI,CHN,6,,
2010,ERI,CYP,,,3
2010,ERI,DEU,6,,
2010,ERI,DJI,6,,
2010,ERI,DNK,,,217
2010,ERI,EGY,6,1,1875
2010,ERI,ETH,4,,40794
2010,ERI,FIN,,,56
2010,ERI,FRA,6,,
2010,ERI,GBR,6,,
2010,ERI,GRC,,,296
2010,ERI,HUN,,,11
2010,ERI,IND,6,,
2010,ERI,IRQ,,,826
2010,ERI,ISL,,,3
2010,ERI,ISR,6,,14425
2010,ERI,ITA,6,,12180
2010,ERI,JPN,6,,
2010,ERI,KEN,6,1,1686
2010,ERI,KWT,6,,4115
2010,ERI,LBY,6,,2600
2010,ERI,LTU,,,5
2010,ERI,MLT,,,1354
2010,ERI,NLD,6,,1185
2010,ERI,NOR,,,4828
2010,ERI,PAK,6,,
2010,ERI,QAT,6,,2323
2010,ERI,RUS,6,,
2010,ERI,SAU,6,1,
2010,ERI,SDN,6,,142187
2010,ERI,SOM,,,37
2010,ERI,SSD,,,3372
2010,ERI,SVN,,,3
2010,ERI,SWE,4,,9606
2010,ERI,SYR,4,,
2010,ERI,UGA,,,5278
2010,ERI,USA,6,,
2010,ERI,VEN,,,27
2010,ERI,YEM,6,2,1515
2010,ERI,ZAF,4,,
2010,ESP,AFG,6,,
2010,ESP,AGO,6,1,
2010,ESP,ALB,6,,
2010,ESP,AND,6,,25929
2010,ESP,ARE,6,2,
2010,ESP,ARG,6,4,94910
2010,ESP,ATG,,,11
2010,ESP,AUS,6,,14921
2010,ESP,AUT,6,40,3601
2010,ESP,BEL,6,60,37826
2010,ESP,BGR,6,8,1417
2010,ESP,BHS,,,102
2010,ESP,BIH,6,,
2010,ESP,BLR,,1,34
2010,ESP,BOL,6,2,10463
2010,ESP,BRA,6,8,30013
2010,ESP,CAN,6,4,10108
2010,ESP,CHE,6,42,54975
2010,ESP,CHL,6,2,10599
2010,ESP,CHN,6,2,3346
2010,ESP,CIV,6,,
2010,ESP,CMR,6,,
2010,ESP,COD,6,,
2010,ESP,COL,6,5,7910
2010,ESP,CPV,,,138
2010,ESP,CRI,6,1,2132
2010,ESP,CUB,6,3,1908
2010,ESP,CUW,,,20
2010,ESP,CYP,6,,163
2010,ESP,CZE,6,16,783
2010,ESP,DEU,6,353,72088
2010,ESP,DNK,6,31,4528
2010,ESP,DOM,6,5,6721
2010,ESP,DZA,6,14,
2010,ESP,ECU,6,4,14337
2010,ESP,EGY,6,2,880
2010,ESP,EST,6,1,164
2010,ESP,ETH,6,,
2010,ESP,FIN,6,16,1544
2010,ESP,FRA,6,151,283624
2010,ESP,GAB,6,,
2010,ESP,GBR,6,512,81989
2010,ESP,GEO,4,,18
2010,ESP,GHA,6,1,
2010,ESP,GIN,,,1022
2010,ESP,GNB,6,,
2010,ESP,GNQ,6,,1023
2010,ESP,GRC,6,7,1250
2010,ESP,GTM,6,1,1148
2010,ESP,HKG,,,393
2010,ESP,HND,6,,374
2010,ESP,HRV,6,5,187
2010,ESP,HTI,6,,1166
2010,ESP,HUN,6,5,1202
2010,ESP,IDN,6,,
2010,ESP,IND,6,,
2010,ESP,IRL,6,53,7067
2010,ESP,IRN,6,,
2010,ESP,IRQ,6,,
2010,ESP,ISL,,2,288
2010,ESP,ISR,6,6,1647
2010,ESP,ITA,6,120,24547
2010,ESP,JAM,6,,
2010,ESP,JOR,6,4,
2010,ESP,JPN,6,,1880
2010,ESP,KAZ,6,,
2010,ESP,KEN,6,,
2010,ESP,KOR,6,1,
2010,ESP,KWT,6,,
2010,ESP,LBN,6,,
2010,ESP,LBR,,,57
2010,ESP,LBY,6,1,647
2010,ESP,LIE,5,,274
2010,ESP,LKA,,,36
2010,ESP,LTU,6,4,658
2010,ESP,LUX,6,12,2621
2010,ESP,LVA,6,3,196
2010,ESP,MAR,6,39,3121
2010,ESP,MDA,,,151
2010,ESP,MEX,6,8,18967
2010,ESP,MKD,6,,
2010,ESP,MLI,6,,
2010,ESP,MLT,6,4,123
2010,ESP,MOZ,6,,
2010,ESP,MRT,6,,59
2010,ESP,MUS,,,24
2010,ESP,MYS,6,,
2010,ESP,NAM,6,,344
2010,ESP,NER,6,,
2010,ESP,NGA,6,1,
2010,ESP,NIC,6,,427
2010,ESP,NLD,6,68,19942
2010,ESP,NOR,6,52,2674
2010,ESP,NZL,6,,
2010,ESP,OMN,6,,
2010,ESP,PAK,6,2,
2010,ESP,PAN,6,1,3162
2010,ESP,PER,6,3,5632
2010,ESP,PHL,6,,
2010,ESP,POL,6,22,3129
2010,ESP,PRT,6,43,13976
2010,ESP,PRY,6,,905
2010,ESP,QAT,6,5,
2010,ESP,ROU,6,17,8766
2010,ESP,RUS,6,28,1344
2010,ESP,SAU,6,2,
2010,ESP,SEN,6,7,
2010,ESP,SGP,6,1,
2010,ESP,SLV,6,,512
2010,ESP,SRB,6,,342
2010,ESP,SVK,6,3,676
2010,ESP,SVN,6,,106
2010,ESP,SWE,6,34,6652
2010,ESP,SYC,,,22
2010,ESP,SYR,6,,
2010,ESP,THA,6,1,
2010,ESP,TTO,6,,
2010,ESP,TUN,6,3,
2010,ESP,TUR,6,7,
2010,ESP,TZA,6,,
2010,ESP,UKR,6,11,
2010,ESP,URY,6,1,15718
2010,ESP,USA,6,57,127257
2010,ESP,VAT,6,,
2010,ESP,VEN,6,4,74051
2010,ESP,VNM,6,,
2010,ESP,YEM,6,,
2010,ESP,ZAF,6,,
2010,ESP,ZWE,6,,
2010,EST,ARG,,,206
2010,EST,AUS,,,2228
2010,EST,AUT,6,,
2010,EST,AZE,,,322
2010,EST,BEL,6,2,
2010,EST,BGR,6,,54
2010,EST,BHS,,,15
2010,EST,BLR,4,,3099
2010,EST,BOL,,,5
2010,EST,BRA,,,179
2010,EST,CAN,4,,
2010,EST,CHL,,,89
2010,EST,CHN,6,,
2010,EST,CRI,,,4
2010,EST,CYP,,,30
2010,EST,CZE,6,,
2010,EST,DEU,6,2,
2010,EST,DNK,6,2,1096
2010,EST,ESP,6,1,
2010,EST,FIN,6,3,21761
2010,EST,FRA,6,1,
2010,EST,GBR,6,3,
2010,EST,GEO,6,,114
2010,EST,GRC,6,1,137
2010,EST,HRV,,1,20
2010,EST,HUN,6,,126
2010,EST,IRL,6,,
2010,EST,ISL,,,137
2010,EST,ITA,6,1,1132
2010,EST,JPN,6,,
2010,EST,KAZ,,,1218
2010,EST,KGZ,,,651
2010,EST,LIE,,,2
2010,EST,LTU,6,3,958
2010,EST,LUX,,,345
2010,EST,LVA,6,1,3442
2010,EST,MDA,,,151
2010,EST,NLD,6,2,
2010,EST,NOR,6,6,1975
2010,EST,POL,6,1,
2010,EST,PRT,6,,112
2010,EST,RUS,6,3,56895
2010,EST,SVK,,,42
2010,EST,SVN,,,18
2010,EST,SWE,6,4,9981
2010,EST,TUR,6,1,
2010,EST,UKR,6,1,10188
2010,EST,USA,6,,
2010,EST,VEN,,,49
2010,ETH,AGO,,2,
2010,ETH,ARE,,3,6904
2010,ETH,ATG,,,85
2010,ETH,AUS,,,8939
2010,ETH,AUT,6,,
2010,ETH,BEL,6,,2819
2010,ETH,BEN,,1,
2010,ETH,BFA,,1,
2010,ETH,BGR,,,49
2010,ETH,BHR,,1,797
2010,ETH,BLR,,,23
2010,ETH,BOL,,,2
2010,ETH,CAN,4,,24429
2010,ETH,CHE,4,,
2010,ETH,CHL,,,51
2010,ETH,CHN,6,6,416
2010,ETH,CIV,6,,
2010,ETH,CMR,,2,
2010,ETH,COD,6,,
2010,ETH,CRI,,,2
2010,ETH,CUB,6,,
2010,ETH,CYP,,,85
2010,ETH,DEU,6,2,
2010,ETH,DJI,6,5,11222
2010,ETH,DNK,,,1686
2010,ETH,EGY,6,2,1185
2010,ETH,ERI,,,90
2010,ETH,EST,,,4
2010,ETH,FIN,,,1434
2010,ETH,FRA,6,1,
2010,ETH,GAB,,1,
2010,ETH,GBR,6,1,
2010,ETH,GHA,6,1,25
2010,ETH,GRC,4,,2563
2010,ETH,HKG,,1,
2010,ETH,HUN,,,132
2010,ETH,IND,6,4,
2010,ETH,IRL,6,,
2010,ETH,ISL,,,62
2010,ETH,ISR,6,1,81526
2010,ETH,ITA,6,1,23644
2010,ETH,JPN,6,,
2010,ETH,KEN,6,6,35309
2010,ETH,KWT,6,2,2897
2010,ETH,LBN,,1,51659
2010,ETH,LBY,,,1630
2010,ETH,LCA,,,3
2010,ETH,LIE,,,6
2010,ETH,MLI,,2,
2010,ETH,MLT,,,280
2010,ETH,MOZ,,1,
2010,ETH,MWI,,1,
2010,ETH,NAM,,,211
2010,ETH,NER,,1,
2010,ETH,NGA,6,3,
2010,ETH,NIC,,,76
2010,ETH,NLD,,,8655
2010,ETH,NOR,,,5137
2010,ETH,OMN,,2,
2010,ETH,PRK,4,,
2010,ETH,PRT,,,27
2010,ETH,QAT,,1,1786
2010,ETH,RUS,6,,
2010,ETH,RWA,,2,
2010,ETH,SAU,6,9,67124
2010,ETH,SDN,6,,73623
2010,ETH,SEN,6,,
2010,ETH,SOM,,1,26183
2010,ETH,SSD,,,8509
2010,ETH,SVK,,,25
2010,ETH,SVN,,,13
2010,ETH,SWE,6,,13463
2010,ETH,SWZ,,,26
2010,ETH,TCD,,1,
2010,ETH,TGO,,1,
2010,ETH,THA,,2,
2010,ETH,TUR,6,1,
2010,ETH,TZA,,3,
2010,ETH,UGA,6,2,1770
2010,ETH,USA,6,,171081
2010,ETH,VEN,,,33
2010,ETH,YEM,6,1,6181
2010,ETH,ZAF,6,2,
2010,ETH,ZMB,,1,
2010,ETH,ZWE,6,4,
2010,FIN,AFG,6,,
2010,FIN,ARE,6,,
2010,FIN,ARG,6,,
2010,FIN,AUS,6,,9523
2010,FIN,AUT,6,2,
2010,FIN,BEL,6,1,2823
2010,FIN,BGR,6,1,51
2010,FIN,BLR,,2,2017
2010,FIN,BOL,,,34
2010,FIN,BRA,6,,491
2010,FIN,CAN,6,,10422
2010,FIN,CHE,6,3,
2010,FIN,CHL,6,,165
2010,FIN,CHN,6,6,1320
2010,FIN,CRI,,,23
2010,FIN,CYP,6,,518
2010,FIN,CZE,6,3,
2010,FIN,DEU,6,19,
2010,FIN,DNK,6,4,3591
2010,FIN,DOM,,,27
2010,FIN,DZA,6,,
2010,FIN,EGY,6,,312
2010,FIN,ESP,6,16,
2010,FIN,EST,6,3,2398
2010,FIN,ETH,6,,
2010,FIN,FRA,6,6,
2010,FIN,GBR,6,9,
2010,FIN,GEO,,,11
2010,FIN,GRC,6,2,816
2010,FIN,HKG,,1,
2010,FIN,HRV,6,3,39
2010,FIN,HUN,6,3,699
2010,FIN,IDN,6,,
2010,FIN,IND,6,1,
