country,coub,sex,age_lfs,fborn,oecd,oecdb,edu_lfs,number
DNK,PER,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,24
DNK,PER,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,11
DNK,PER,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,3
DNK,PER,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,36
DNK,PER,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,228
DNK,PER,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,331
DNK,PER,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,12
DNK,PER,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,7
DNK,PER,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,32
DNK,PER,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,23
DNK,PER,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,14
DNK,PHL,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,252
DNK,PHL,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,70
DNK,PHL,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,18
DNK,PHL,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,3
DNK,PHL,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,271
DNK,PHL,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,435
DNK,PHL,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,454
DNK,PHL,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,55
DNK,PHL,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,33
DNK,PHL,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,53
DNK,PHL,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,26
DNK,PHL,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,16
DNK,PHL,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,242
DNK,PHL,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,269
DNK,PHL,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,206
DNK,PHL,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,61
DNK,PHL,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1098
DNK,PHL,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,3046
DNK,PHL,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,3370
DNK,PHL,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,479
DNK,PHL,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,176
DNK,PHL,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,179
DNK,PHL,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,128
DNK,PHL,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,54
DNK,POL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,869
DNK,POL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,939
DNK,POL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,315
DNK,POL,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,132
DNK,POL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,1300
DNK,POL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,10359
DNK,POL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,4775
DNK,POL,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,1267
DNK,POL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,154
DNK,POL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,375
DNK,POL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,373
DNK,POL,Male,65+,Foreign-born,OECD member,OECD member,Unknown,68
DNK,POL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,707
DNK,POL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,832
DNK,POL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,433
DNK,POL,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,104
DNK,POL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,1026
DNK,POL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,5832
DNK,POL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,6930
DNK,POL,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,630
DNK,POL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,315
DNK,POL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,858
DNK,POL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,693
DNK,POL,Female,65+,Foreign-born,OECD member,OECD member,Unknown,215
DNK,PRT,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,38
DNK,PRT,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,83
DNK,PRT,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,94
DNK,PRT,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,23
DNK,PRT,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,94
DNK,PRT,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,228
DNK,PRT,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,871
DNK,PRT,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,82
DNK,PRT,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,13
DNK,PRT,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,33
DNK,PRT,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,21
DNK,PRT,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,36
DNK,PRT,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,80
DNK,PRT,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,99
DNK,PRT,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,15
DNK,PRT,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,54
DNK,PRT,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,124
DNK,PRT,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,653
DNK,PRT,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,43
DNK,PRT,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,31
DNK,PRT,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,27
DNK,PRT,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,18
DNK,PRT,Female,65+,Foreign-born,OECD member,OECD member,Unknown,10
DNK,ROU,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,392
DNK,ROU,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,1227
DNK,ROU,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,520
DNK,ROU,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,218
DNK,ROU,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1000
DNK,ROU,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,5036
DNK,ROU,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,6468
DNK,ROU,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,927
DNK,ROU,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,16
DNK,ROU,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,55
DNK,ROU,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,57
DNK,ROU,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,24
DNK,ROU,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,330
DNK,ROU,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,761
DNK,ROU,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,686
DNK,ROU,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,128
DNK,ROU,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,734
DNK,ROU,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,2779
DNK,ROU,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,5775
DNK,ROU,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,390
DNK,ROU,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,27
DNK,ROU,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,80
DNK,ROU,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,99
DNK,ROU,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,69
DNK,SEN,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,6
DNK,SEN,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,4
DNK,SEN,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,14
DNK,SEN,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,25
DNK,SEN,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,17
DNK,SEN,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,7
DNK,SEN,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,3
DNK,SEN,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,4
DNK,SEN,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,3
DNK,SEN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3
DNK,SEN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,23
DNK,SEN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,16
DNK,SEN,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,10
DNK,SEN,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,3
DNK,SLV,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,4
DNK,SLV,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,3
DNK,SLV,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,10
DNK,SLV,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,16
DNK,SLV,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,10
DNK,SLV,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,28
DNK,SOM,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,360
DNK,SOM,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,129
DNK,SOM,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,17
DNK,SOM,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,23
DNK,SOM,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,2135
DNK,SOM,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,1252
DNK,SOM,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,670
DNK,SOM,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,550
DNK,SOM,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,50
DNK,SOM,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,55
DNK,SOM,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,57
DNK,SOM,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,87
DNK,SOM,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,331
DNK,SOM,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,180
DNK,SOM,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,21
DNK,SOM,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,17
DNK,SOM,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1568
DNK,SOM,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,1255
DNK,SOM,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,557
DNK,SOM,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,893
DNK,SOM,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,36
DNK,SOM,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,24
DNK,SOM,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,18
DNK,SOM,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,156
DNK,SWE,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,304
DNK,SWE,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,238
DNK,SWE,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,114
DNK,SWE,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,33
DNK,SWE,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,988
DNK,SWE,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,2083
DNK,SWE,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,3196
DNK,SWE,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,449
DNK,SWE,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,289
DNK,SWE,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,609
DNK,SWE,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,594
DNK,SWE,Male,65+,Foreign-born,OECD member,OECD member,Unknown,128
DNK,SWE,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,292
DNK,SWE,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,379
DNK,SWE,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,165
DNK,SWE,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,51
DNK,SWE,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,986
DNK,SWE,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,2214
DNK,SWE,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,4708
DNK,SWE,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,401
DNK,SWE,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,635
DNK,SWE,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,923
DNK,SWE,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1064
DNK,SWE,Female,65+,Foreign-born,OECD member,OECD member,Unknown,116
DNK,SYR,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3286
DNK,SYR,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,267
DNK,SYR,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,50
DNK,SYR,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,229
DNK,SYR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,4999
DNK,SYR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,1921
DNK,SYR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,1990
DNK,SYR,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,1876
DNK,SYR,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,50
DNK,SYR,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,45
DNK,SYR,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,58
DNK,SYR,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,109
DNK,SYR,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,2344
DNK,SYR,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,289
DNK,SYR,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,62
DNK,SYR,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,158
DNK,SYR,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3492
DNK,SYR,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,1671
DNK,SYR,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,1526
DNK,SYR,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,1433
DNK,SYR,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,59
DNK,SYR,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,10
DNK,SYR,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,18
DNK,SYR,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,148
DNK,THA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,625
DNK,THA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,184
DNK,THA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,24
DNK,THA,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,15
DNK,THA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,457
DNK,THA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,551
DNK,THA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,326
DNK,THA,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,36
DNK,THA,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,7
DNK,THA,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,15
DNK,THA,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,26
DNK,THA,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,3
DNK,THA,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,595
DNK,THA,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,248
DNK,THA,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,44
DNK,THA,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,13
DNK,THA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3708
DNK,THA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,2892
DNK,THA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,1884
DNK,THA,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,932
DNK,THA,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,237
DNK,THA,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,146
DNK,THA,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,65
DNK,THA,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,73
DNK,TTO,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,3
DNK,TTO,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,11
DNK,TTO,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,9
DNK,TTO,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,15
DNK,TTO,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,9
DNK,TTO,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,4
DNK,TTO,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,9
DNK,TTO,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,22
DNK,TTO,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,31
DNK,TTO,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,5
DNK,TTO,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,6
DNK,TUN,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,8
DNK,TUN,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,4
DNK,TUN,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,3
DNK,TUN,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,109
DNK,TUN,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,221
DNK,TUN,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,146
DNK,TUN,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,49
DNK,TUN,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,20
DNK,TUN,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,29
DNK,TUN,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,19
DNK,TUN,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,9
DNK,TUN,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,5
DNK,TUN,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,4
DNK,TUN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,67
DNK,TUN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,101
DNK,TUN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,86
DNK,TUN,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,32
DNK,TUN,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,3
DNK,TUN,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,4
DNK,TUN,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,6
DNK,TUR,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,239
DNK,TUR,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,114
DNK,TUR,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,53
DNK,TUR,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,16
DNK,TUR,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,6940
DNK,TUR,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,4006
DNK,TUR,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,2184
DNK,TUR,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,1414
DNK,TUR,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,1302
DNK,TUR,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,311
DNK,TUR,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,110
DNK,TUR,Male,65+,Foreign-born,OECD member,OECD member,Unknown,131
DNK,TUR,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,185
DNK,TUR,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,121
DNK,TUR,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,57
DNK,TUR,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,7
DNK,TUR,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,6004
DNK,TUR,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,3474
DNK,TUR,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1972
DNK,TUR,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,1904
DNK,TUR,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,695
DNK,TUR,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,141
DNK,TUR,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,50
DNK,TUR,Female,65+,Foreign-born,OECD member,OECD member,Unknown,906
DNK,TWN,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,12
DNK,TWN,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,7
DNK,TWN,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,12
DNK,TWN,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,4
DNK,TWN,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,64
DNK,TWN,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,4
DNK,TWN,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,16
DNK,TWN,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,19
DNK,TWN,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,28
DNK,TWN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,10
DNK,TWN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,43
DNK,TWN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,164
DNK,TWN,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,16
DNK,TWN,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3
DNK,TWN,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,6
DNK,TWN,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,7
DNK,USA,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,472
